,taxid,seasonality,curr,pnv,perc
11125,103889550, resident,1.04983E+11,2.47096E+11,0.424869121
11127,103693666, resident,247879248,276804608,0.895502607
11128,22711455, resident,5.14986E+11,7.48007E+11,0.688477639
11129,22705681, resident,44883431040,88819209216,0.505334729
11130,22721779, breeding,2.67601E+12,3.93485E+12,0.680078604
11132,103693676, resident,18335168640,38768120960,0.472944476
11133,103887650, resident,68887739776,1.90865E+11,0.360923511
11134,22708550, nonbreeding,5.28136E+11,5.63235E+11,0.93768326
11136,22705756, resident,73183797376,84237945888,0.868774714
11137,22705134, resident,1.81665E+11,3.60568E+11,0.503829641
11138,22711313, resident,2.85346E+11,5.4626E+11,0.522364333
11140,103677221, resident,2.80592E+11,4.27996E+11,0.655593677
11141,22705191, resident,1.51625E+11,2.29243E+11,0.661416583
11144,103680824, resident,45973166080,75777007232,0.606690179
11145,103680120, resident,24902479372,39454119872,0.63117564
11146,22711029, resident,1.67425E+12,2.04654E+12,0.818087061
11147,22705321, resident,4.11119E+11,7.93878E+11,0.51786189
11148,103680835, resident,1.1529E+11,2.16974E+11,0.531355482
11149,22705248, breeding,4.51284E+11,7.50282E+11,0.601486729
11151,103887192, resident,1.13213E+12,2.39578E+12,0.472552409
11152,22708587, breeding,1.99593E+12,2.4996E+12,0.798497761
11153,22703140, resident,1.74126E+11,2.61179E+11,0.66669009
11154,22708550, breeding,4.56036E+11,5.94237E+11,0.767430537
11155,22702746, resident,3947936128,4661271592,0.846965479
11156,22711377, nonbreeding,1.77149E+12,2.28685E+12,0.77464529
11157,22729313, resident,4.17877E+11,7.78716E+11,0.536622785
11158,103661269, resident,22599691760,27559264048,0.820039741
11159,22711377, breeding,1.71807E+12,2.42428E+12,0.708691828
11160,22703231, resident,38615854656,47562742400,0.811892938
11161,103670271, resident,80273777232,1.4195E+11,0.565506732
11163,103670723, resident,69280780384,81472794880,0.850354778
11164,22712028, resident,9.43607E+11,1.57626E+12,0.598636
11165,22705182, resident,1.94213E+11,1.98001E+11,0.980870881
11166,22729072, resident,1.39055E+11,1.74695E+11,0.795987946
11167,103670275, resident,78348001198,94261860616,0.831173931
11169,22703339, resident,1.63306E+11,2.61526E+11,0.624434867
11170,22705203, resident,8295657.5,10517542,0.788744889
11173,22708509, resident,2811570688,3176085888,0.885231315
11175,22705273, resident,1.85929E+11,2.57168E+11,0.722986116
11176,22706894, resident,2708259168,3058176096,0.885579863
11177,103761482, resident,925455552,1057636672,0.875022185
11179,22714418, resident,2798340480,3154969472,0.886962776
11180,22708342, resident,2905798880,3406639056,0.852981144
11181,22733672, resident,1414158357,1448644757,0.976194026
11182,22712086, resident,4000461376,7187970672,0.556549485
11183,22711578, resident,6.40029E+12,8.01122E+12,0.798915978
11184,22715363, resident,674155096.5,2200366459,0.3063831
11185,103661292, resident,3.39761E+11,5.73444E+11,0.592492064
11186,22736027, resident,1.62372E+11,1.79131E+11,0.906443923
11188,22729067, resident,1.66763E+11,1.98111E+11,0.841763995
11190,103838531, resident,202962590,205153424,0.989320997
11192,22715535, resident,135720135,149188068,0.909725133
11193,22715529, resident,441092180,459654320,0.959617175
11194,103882288, resident,6.59564E+12,7.09277E+12,0.929910593
11195,103661256, resident,42724871520,46923285256,0.910526006
11196,22702652, resident,14562969557,64160675243,0.226976563
11198,22729286, resident,11942758597,40825451941,0.292532183
11199,103693796, resident,4.10742E+12,4.62967E+12,0.887194831
11200,22718591, breeding,4.08577E+11,4.93544E+11,0.827841998
11201,22701205, resident,55330302976,1.05161E+11,0.526148089
11202,103661243, resident,4.62983E+12,5.50466E+12,0.841073323
11203,103889499, nonbreeding,1.615E+12,1.94655E+12,0.829669128
11207,22724010, resident,1377867682,1593769224,0.864534
11208,22699773, resident,6353642592,10842297376,0.586005195
11209,22701669, resident,2.58554E+12,3.05987E+12,0.844982548
11210,22702514, resident,1728754043,2421725978,0.713852046
11212,22705672, resident,3221713782,3742378006,0.860873428
11213,22703389, resident,3712564034,3970391592,0.935062436
11214,22705146, resident,1493654594,2410539167,0.619635065
11215,22722799, resident,5001072164,12534333328,0.398989881
11216,22724722, resident,1284319560,3559871584,0.360776935
11219,22724592, resident,183504792,1176224336,0.156011729
11220,22722812, resident,2075211872,2316712192,0.895757306
11221,22703063, resident,3.89289E+12,4.58338E+12,0.849350821
11222,22705602, resident,9.42386E+11,1.50519E+12,0.626092216
11223,22735467, resident,8.79113E+11,9.44049E+11,0.931215108
11225,22722994, resident,9613368384,14465755904,0.66456039
11226,22703043, resident,6.15454E+12,7.06137E+12,0.871578921
11227,22715064, resident,767908128,1070789276,0.717142154
11228,22700667, resident,25183792936,29248332048,0.861033473
11230,22698796, resident,6.63537E+12,8.35344E+12,0.794328134
11231,22712646, resident,2844761504,5808395520,0.489767182
11235,22703249, resident,7.47156E+11,9.16081E+11,0.815599983
11236,22729451, resident,5507945338,6068307403,0.907657601
11238,22708544, resident,958635124,1600268424,0.599046453
11239,22700689, resident,5.65287E+12,6.60453E+12,0.855907949
11240,22698949, resident,1863549316,2035380332,0.915577932
11241,22705124, resident,1.12098E+13,1.31878E+13,0.850010563
11242,22698813, resident,3.99271E+12,6.07368E+12,0.657378938
11243,22702962, resident,5.15148E+12,6.02413E+12,0.855140286
11244,103889499, breeding,1.59981E+12,2.35109E+12,0.680452651
11245,22734803, breeding,1.53508E+11,2.59084E+11,0.592503814
11246,103670758, resident,6.33436E+12,7.89592E+12,0.802231504
11247,22707741, resident,17001149072,25114984192,0.676932501
11248,155164575, resident,42810378903,69815578333,0.613192355
11249,22735364, resident,2.81339E+11,5.41484E+11,0.519570561
11250,155190014, resident,15119228992,16994945216,0.889630934
11251,22735899, nonbreeding,1.4198E+12,1.75074E+12,0.810970359
11252,22735899, breeding,1.2029E+12,1.75074E+12,0.687079623
11253,22708670, breeding,1.63624E+12,3.11139E+12,0.525887435
11255,155224052, resident,202958187.5,1167670584,0.173814593
11257,155223332, resident,13475105536,34031874048,0.395955436
11262,155219571, resident,54754966592,73890162304,0.74103189
11263,155179593, resident,96426912391,1.14036E+11,0.845582709
11264,22722239, resident,1799444528,1903758934,0.945206085
11265,22709717, breeding,15136514481,31395381824,0.48212551
11268,22708375, nonbreeding,1.57515E+12,1.65812E+12,0.949963171
11269,155093173, resident,12670064781,13151740078,0.963375546
11270,155156040, resident,6.8235E+11,6.9666E+11,0.979459082
11273,22708375, breeding,1.40568E+12,1.76646E+12,0.795759404
11274,155218901, resident,1.06898E+12,1.27961E+12,0.835390613
11275,22715310, breeding,8.30977E+11,1.11911E+12,0.742533843
11278,131366585, resident,1.0451E+11,1.09455E+11,0.954818054
11280,155183519, resident,1.84502E+11,2.17187E+11,0.849506563
11282,22709724, breeding,65882287514,94291855691,0.698706023
11284,103676114, resident,1.78371E+12,1.96176E+12,0.90924376
11285,22716137, resident,2457313748,5322462592,0.461687368
11286,22734661, resident,141488621.3,341968001.3,0.413748131
11287,155093185, resident,1.26014E+12,3.81178E+12,0.330589709
11288,22735635, resident,276941688,1108843424,0.249757253
11290,155158152, nonbreeding,2.14891E+12,2.52844E+12,0.849897439
11291,155158152, breeding,2.1432E+12,3.56254E+12,0.601594911
11292,22718179, breeding,2.75218E+12,2.82704E+12,0.973520166
11294,155155950, resident,3.27746E+12,4.95048E+12,0.662049926
11295,22714741, breeding,1.86828E+12,5.05164E+12,0.369837109
11296,22723537, resident,10373536036,24500737562,0.423396888
11297,22708028, resident,1172790638,3343830824,0.350732648
11298,22717236, resident,6.27082E+12,6.49919E+12,0.964861734
11299,22714751, nonbreeding,1.39839E+12,1.66091E+12,0.841941437
11301,22708523, resident,753080192,773110272,0.974091561
11303,22714751, breeding,1.74054E+12,2.69878E+12,0.644937483
11304,22720513, breeding,5.57568E+12,5.6549E+12,0.985989735
11308,22720513, nonbreeding,5.62515E+12,5.6443E+12,0.996607193
11313,22734747, breeding,1.6574E+12,1.79458E+12,0.923560637
11317,22709791, nonbreeding,1.51278E+12,1.56904E+12,0.964143673
11320,22709791, breeding,1.52583E+12,1.58367E+12,0.963476191
11324,22710248, resident,1.03269E+12,1.18329E+12,0.872723637
11328,22720030, breeding,1.00777E+13,1.14546E+13,0.879795751
11330,155646620, breeding,5.5318E+12,7.07961E+12,0.781370597
11332,22709217, breeding,72042864535,1.87047E+11,0.385158574
11334,22710244, resident,8.62757E+11,8.80677E+11,0.979652785
11335,155108940, resident,1.57583E+11,1.78829E+11,0.881190157
11340,22714376, breeding,5.2411E+11,1.35301E+12,0.387367366
